Geographic name,percent elderly 65+,percent elderly 85+,Latitude,Longitude
Clair,22.22222222222222,3.7037037037037033,47.28931,-68.583504
Clair,21.686746987951807,2.4096385542168677,47.28931,-68.583504
Clair,20.54794520547945,1.36986301369863,47.28931,-68.583504
Clair,20.51282051282051,1.9230769230769231,47.28931,-68.583504
Saint-François de Madawaska,23.91304347826087,2.1739130434782608,47.245399,-68.699798
Saint-François de Madawaska,23.404255319148938,2.127659574468085,47.245399,-68.699798
Saint-François de Madawaska,22.916666666666664,2.083333333333333,47.245399,-68.699798
Colborne,31.818181818181817,0.0,46.637648,-67.705678
Colborne,26.08695652173913,0.0,46.637648,-67.705678
Colborne,28.26086956521739,2.1739130434782608,46.637648,-67.705678
Charlo,27.099236641221374,2.2900763358778624,47.981575,-66.363606
Charlo,25.925925925925924,2.2222222222222223,47.981575,-66.363606
Charlo,28.125,1.5625,47.981575,-66.363606
Balmoral,14.285714285714285,0.0,47.970635,-66.399189
Balmoral,14.814814814814813,0.0,47.970635,-66.399189
Balmoral,13.793103448275861,3.4482758620689653,47.970635,-66.399189
Balmoral,24.11764705882353,3.5294117647058822,47.970635,-66.399189
Balmoral,22.388059701492537,2.3880597014925375,47.970635,-66.399189
Balmoral,19.879518072289155,1.2048192771084338,47.970635,-66.399189
Dalhousie,23.474178403755868,2.3474178403755865,48.070908,-66.377342
Dalhousie,21.49532710280374,1.8691588785046727,48.070908,-66.377342
Dalhousie,25.471698113207548,1.8867924528301887,48.070908,-66.377342
Eel River Crossing,19.387755102040817,1.530612244897959,47.971236,-66.462064
Eel River Crossing,20.0,2.051282051282051,47.971236,-66.462064
Eel River Crossing,20.51282051282051,2.051282051282051,47.971236,-66.462064
Addington,25.37313432835821,2.9850746268656714,46.617,-66.378
Addington,21.53846153846154,1.5384615384615385,46.617,-66.378
Addington,24.427480916030532,3.0534351145038165,46.617,-66.378
Atholville,20.72829131652661,1.9607843137254901,47.989785,-66.713163
Atholville,21.568627450980394,1.400560224089636,47.989785,-66.713163
Atholville,21.1484593837535,1.8207282913165268,47.989785,-66.713163
Campbellton,22.70606531881804,2.488335925349922,47.998979,-66.666313
Campbellton,26.235465116279073,3.997093023255814,47.998979,-66.666313
Campbellton,29.291553133514984,5.177111716621254,47.998979,-66.666313
Tide Head,18.27956989247312,1.0752688172043012,47.985815,-66.7812
Tide Head,18.617021276595743,1.5957446808510638,47.985815,-66.7812
Tide Head,20.212765957446805,2.127659574468085,47.985815,-66.7812
Eldon,23.88059701492537,1.4925373134328357,46.617,-66.378
Eldon,24.242424242424242,2.272727272727273,46.617,-66.378
Eldon,25.0,3.125,46.617,-66.378
Dalhousie,33.9041095890411,3.4246575342465753,48.070908,-66.377342
Dalhousie,36.96,5.4399999999999995,48.070908,-66.377342
Dalhousie,39.221556886227546,7.18562874251497,48.070908,-66.377342
Kedgwick,18.81188118811881,0.9900990099009901,47.63865,-67.344286
Kedgwick,18.939393939393938,1.5151515151515151,47.63865,-67.344286
Kedgwick,19.072164948453608,2.0618556701030926,47.63865,-67.344286
Saint-Quentin,14.983713355048861,0.9771986970684038,47.522165,-67.393232
Saint-Quentin,15.18987341772152,0.6329113924050633,47.522165,-67.393232
Saint-Quentin,14.864864864864865,1.3513513513513513,47.522165,-67.393232
Saint-Quentin,25.34562211981567,5.529953917050691,47.522165,-67.393232
Saint-Quentin,20.27027027027027,2.2522522522522523,47.522165,-67.393232
Saint-Quentin,22.602739726027394,4.10958904109589,47.522165,-67.393232
Belledune,31.09540636042403,2.4734982332155475,47.905376,-65.842279
Belledune,30.28169014084507,1.4084507042253522,47.905376,-65.842279
Belledune,32.857142857142854,3.571428571428571,47.905376,-65.842279
Tracadie,21.38423339540658,2.3587833643699563,46.617,-66.378
Tracadie,21.933085501858738,3.1598513011152414,46.617,-66.378
Tracadie,20.758234928527035,1.6159105034182724,46.617,-66.378
Allardville,22.857142857142858,0.9523809523809524,47.474125,-65.495075
Allardville,25.0,1.530612244897959,47.474125,-65.495075
Allardville,23.645320197044335,1.2315270935960592,47.474125,-65.495075
Bathurst,21.443298969072163,0.6185567010309279,47.620161,-65.674139
Bathurst,21.063607924921794,0.9384775808133473,47.620161,-65.674139
Bathurst,20.63157894736842,1.263157894736842,47.620161,-65.674139
Bathurst,26.455026455026452,2.9982363315696645,47.620161,-65.674139
Bathurst,30.97913322632424,5.537720706260032,47.620161,-65.674139
Bathurst,28.793610760823874,4.287515762925599,47.620161,-65.674139
Beresford,18.8951160928743,1.521216973578863,47.694122,-65.687944
Beresford,18.9358372456964,0.6259780907668232,47.694122,-65.687944
Beresford,18.985270049099835,2.2913256955810146,47.694122,-65.687944
Pointe-Verte,26.436781609195403,3.4482758620689653,47.84597,-65.752442
Pointe-Verte,27.11864406779661,1.694915254237288,47.84597,-65.752442
Pointe-Verte,27.77777777777778,1.1111111111111112,47.84597,-65.752442
Petit-Rocher,30.15075376884422,3.5175879396984926,47.782339,-65.719794
Petit-Rocher,28.759894459102902,2.9023746701846966,47.782339,-65.719794
Petit-Rocher,27.22222222222222,1.6666666666666667,47.782339,-65.719794
Beresford,23.173803526448363,1.5113350125944585,47.694122,-65.687944
Beresford,22.125813449023862,1.735357917570499,47.694122,-65.687944
Beresford,22.75379229871645,1.633605600933489,47.694122,-65.687944
New Bandon,28.09917355371901,3.3057851239669422,46.009289,-67.540099
New Bandon,27.419354838709676,1.6129032258064515,46.009289,-67.540099
New Bandon,28.57142857142857,4.201680672268908,46.009289,-67.540099
Saint-Léolin,27.131782945736433,2.3255813953488373,47.781432,-65.15857
Saint-Léolin,26.5625,1.5625,47.781432,-65.15857
Saint-Léolin,27.692307692307693,3.076923076923077,47.781432,-65.15857
Paquetville,21.16182572614108,1.2448132780082988,47.660518,-65.104582
Paquetville,21.244635193133046,1.7167381974248928,47.660518,-65.104582
Paquetville,20.982142857142858,2.232142857142857,47.660518,-65.104582
Paquetville,20.0,1.5384615384615385,47.660518,-65.104582
Paquetville,26.582278481012654,7.59493670886076,47.660518,-65.104582
Paquetville,24.305555555555554,4.861111111111112,47.660518,-65.104582
Saint-Isidore,16.923076923076923,1.5384615384615385,47.555558,-65.034967
Saint-Isidore,17.27941176470588,1.4705882352941175,47.555558,-65.034967
Saint-Isidore,18.30985915492958,2.112676056338028,47.555558,-65.034967
Saint-Isidore,18.30065359477124,1.9607843137254901,47.555558,-65.034967
Saint-Isidore,18.91891891891892,2.7027027027027026,47.555558,-65.034967
Saint-Isidore,17.72151898734177,1.2658227848101267,47.555558,-65.034967
Inkerman,24.481327800829874,2.4896265560165975,47.634706,-64.856156
Inkerman,24.892703862660944,3.4334763948497855,47.634706,-64.856156
Inkerman,24.735729386892178,2.748414376321353,47.634706,-64.856156
Caraquet,22.09737827715356,2.9962546816479403,47.790205,-64.92187
Caraquet,21.58273381294964,2.158273381294964,47.790205,-64.92187
Caraquet,22.65625,3.125,47.790205,-64.92187
Bas-Caraquet,26.053639846743295,3.4482758620689653,47.802423,-64.820748
Bas-Caraquet,26.923076923076923,4.615384615384616,47.802423,-64.820748
Bas-Caraquet,25.190839694656486,3.0534351145038165,47.802423,-64.820748
Caraquet,22.139303482587064,2.736318407960199,47.790205,-64.92187
Caraquet,24.14605418138987,3.651354534746761,47.790205,-64.92187
Caraquet,25.892857142857146,4.6875,47.790205,-64.92187
Shippagan,22.96137339055794,1.9313304721030045,47.746347,-64.710953
Shippagan,23.481781376518217,1.8218623481781375,47.746347,-64.710953
Shippagan,23.229166666666668,1.7708333333333333,47.746347,-64.710953
Le Goulet,24.691358024691358,1.2345679012345678,47.711607,-64.694029
Le Goulet,26.41509433962264,3.1446540880503147,47.711607,-64.694029
Le Goulet,28.57142857142857,5.194805194805195,47.711607,-64.694029
Shippagan,23.52941176470588,2.941176470588235,47.746347,-64.710953
Shippagan,24.612403100775193,4.069767441860465,47.746347,-64.710953
Shippagan,25.63176895306859,5.415162454873646,47.746347,-64.710953
Lamèque,31.092436974789916,3.361344537815126,47.791968,-64.651605
Lamèque,31.906614785992215,5.447470817120623,47.791968,-64.651605
Lamèque,32.37410071942446,7.194244604316546,47.791968,-64.651605
Sainte-Marie-Saint-Raphaël,24.418604651162788,1.1627906976744187,46.41648,-64.826937
Sainte-Marie-Saint-Raphaël,25.0,2.272727272727273,46.41648,-64.826937
Sainte-Marie-Saint-Raphaël,25.555555555555554,3.3333333333333335,46.41648,-64.826937
Bertrand,27.82608695652174,3.4782608695652173,47.757352,-65.066213
Bertrand,29.613733905579398,3.862660944206009,47.757352,-65.066213
Bertrand,30.508474576271187,4.23728813559322,47.757352,-65.066213
Nigadoo,23.46938775510204,1.0204081632653061,47.728477,-65.749313
Nigadoo,22.797927461139896,1.0362694300518136,47.728477,-65.749313
Nigadoo,21.27659574468085,1.0638297872340425,47.728477,-65.749313
Grande-Anse,32.22222222222222,5.0,47.805155,-65.21314
Grande-Anse,31.11111111111111,3.3333333333333335,47.805155,-65.21314
Grande-Anse,33.70786516853933,6.741573033707865,47.805155,-65.21314
Maisonnette,40.0,4.0,47.833628,-65.019715
Maisonnette,37.37373737373738,4.040404040404041,47.833628,-65.019715
Maisonnette,37.5,2.083333333333333,47.833628,-65.019715
Grosse-Île,18.367346938775512,2.0408163265306123,47.628769,-61.521251
Grosse-Île,18.181818181818183,2.272727272727273,47.628769,-61.521251
Grosse-Île,19.35483870967742,1.0752688172043012,47.628769,-61.521251
Percé,28.34138486312399,2.4154589371980677,46.876014,-71.156964
Percé,30.618892508143325,3.257328990228013,46.876014,-71.156964
Percé,26.43312101910828,1.5923566878980893,46.876014,-71.156964
Sainte-Thérèse-de-Gaspé,24.0,2.0,48.831011,-64.491568
Sainte-Thérèse-de-Gaspé,23.645320197044335,1.9704433497536946,48.831011,-64.491568
Sainte-Thérèse-de-Gaspé,24.03846153846154,1.9230769230769231,48.831011,-64.491568
Grande-Rivière,24.285714285714285,2.857142857142857,48.400363,-64.484048
Grande-Rivière,22.590361445783135,2.108433734939759,48.400363,-64.484048
Grande-Rivière,23.607038123167158,2.6392961876832843,48.400363,-64.484048
Chandler,28.49569251159708,3.5122597746852215,46.876014,-71.156964
Chandler,26.08695652173913,2.309782608695652,46.876014,-71.156964
Chandler,30.659767141009052,4.657179818887451,46.876014,-71.156964
Port-Daniel--Gascons,30.09049773755656,3.3936651583710407,48.197582,-64.891203
Port-Daniel--Gascons,29.074889867841406,2.643171806167401,48.197582,-64.891203
Port-Daniel--Gascons,31.16279069767442,4.186046511627907,48.197582,-64.891203
Gaspé,19.661733615221987,1.9732205778717407,46.876014,-71.156964
Gaspé,23.025435073627847,3.4805890227576977,46.876014,-71.156964
Gaspé,21.413864104323956,2.7453671928620453,46.876014,-71.156964
Cloridorme,29.850746268656714,2.9850746268656714,46.876014,-71.156964
Cloridorme,32.83582089552239,4.477611940298507,46.876014,-71.156964
Cloridorme,31.343283582089555,3.731343283582089,46.876014,-71.156964
Petite-Vallée,29.411764705882355,0.0,49.217839,-65.034528
Petite-Vallée,32.35294117647059,2.941176470588235,49.217839,-65.034528
Petite-Vallée,35.294117647058826,5.88235294117647,49.217839,-65.034528
Grande-Vallée,27.358490566037734,2.8301886792452833,49.220986,-65.145853
Grande-Vallée,29.523809523809526,3.8095238095238098,49.220986,-65.145853
Grande-Vallée,25.233644859813083,1.8691588785046727,49.220986,-65.145853
Murdochville,25.384615384615383,1.5384615384615385,46.876014,-71.156964
Murdochville,23.88059701492537,1.4925373134328357,46.876014,-71.156964
Murdochville,27.419354838709676,1.6129032258064515,46.876014,-71.156964
Sainte-Madeleine-de-la-Rivière-Madeleine,41.37931034482759,3.4482758620689653,49.23938,-65.299122
Sainte-Madeleine-de-la-Rivière-Madeleine,44.827586206896555,3.4482758620689653,49.23938,-65.299122
Sainte-Madeleine-de-la-Rivière-Madeleine,41.37931034482759,6.896551724137931,49.23938,-65.299122
Saint-Maxime-du-Mont-Louis,27.43362831858407,3.5398230088495577,49.22655,-65.728053
Saint-Maxime-du-Mont-Louis,26.431718061674008,2.643171806167401,49.22655,-65.728053
Saint-Maxime-du-Mont-Louis,25.438596491228072,1.7543859649122806,49.22655,-65.728053
Mont-Saint-Pierre,37.5,0.0,45.334684,-73.16151
Mont-Saint-Pierre,37.5,6.25,45.334684,-73.16151
Mont-Saint-Pierre,41.935483870967744,3.225806451612903,45.334684,-73.16151
Rivière-à-Claude,46.15384615384615,0.0,49.217431,-65.889463
Rivière-à-Claude,58.333333333333336,8.333333333333332,49.217431,-65.889463
Rivière-à-Claude,46.15384615384615,3.8461538461538463,49.217431,-65.889463
Marsoui,26.666666666666668,3.3333333333333335,46.876014,-71.156964
Marsoui,28.000000000000004,4.0,46.876014,-71.156964
Marsoui,27.27272727272727,1.8181818181818181,46.876014,-71.156964
La Martre,24.0,0.0,49.2048,-66.16445
La Martre,20.408163265306122,2.0408163265306123,49.2048,-66.16445
La Martre,21.73913043478261,4.3478260869565215,49.2048,-66.16445
Sainte-Anne-des-Monts,24.145962732919255,2.7950310559006213,45.870977,-74.107348
Sainte-Anne-des-Monts,23.349436392914654,1.932367149758454,45.870977,-74.107348
Sainte-Anne-des-Monts,25.075075075075077,3.6036036036036037,45.870977,-74.107348
Cap-Chat,30.125523012552303,2.928870292887029,49.069783,-66.738195
Cap-Chat,32.8125,5.078125,49.069783,-66.738195
Cap-Chat,31.313131313131315,4.242424242424243,49.069783,-66.738195
Shigawake,31.03448275862069,0.0,46.876014,-71.156964
Shigawake,31.03448275862069,1.7241379310344827,46.876014,-71.156964
Shigawake,30.0,6.666666666666667,46.876014,-71.156964
Saint-Godefroi,31.57894736842105,3.9473684210526314,48.053362,-65.149978
Saint-Godefroi,33.33333333333333,5.128205128205128,48.053362,-65.149978
Saint-Godefroi,28.947368421052634,2.631578947368421,48.053362,-65.149978
Hope Town,21.875,0.0,48.068828,-65.132979
Hope Town,23.88059701492537,0.0,48.068828,-65.132979
Hope Town,25.71428571428571,2.857142857142857,48.068828,-65.132979
Hope,29.629629629629626,1.8518518518518516,46.876014,-71.156964
Hope,34.51327433628318,4.424778761061947,46.876014,-71.156964
Hope,36.666666666666664,6.666666666666667,46.876014,-71.156964
Paspébiac,29.067930489731435,2.527646129541864,46.876014,-71.156964
Paspébiac,31.1178247734139,3.625377643504532,46.876014,-71.156964
Paspébiac,26.732673267326735,1.3201320132013201,46.876014,-71.156964
New Carlisle,33.33333333333333,7.801418439716312,48.008499,-65.330233
New Carlisle,27.73722627737226,5.109489051094891,48.008499,-65.330233
New Carlisle,30.575539568345324,6.115107913669065,48.008499,-65.330233
Bonaventure,25.899280575539567,4.316546762589928,46.876014,-71.156964
Bonaventure,25.87800369685767,3.3271719038817005,46.876014,-71.156964
Bonaventure,25.85551330798479,1.9011406844106464,46.876014,-71.156964
Saint-Elzéar,22.448979591836736,2.0408163265306123,46.403676,-71.067648
Saint-Elzéar,23.809523809523807,4.761904761904762,46.403676,-71.067648
Saint-Elzéar,23.91304347826087,2.1739130434782608,46.403676,-71.067648
Saint-Siméon,23.931623931623932,0.0,48.192169,-69.097233
Saint-Siméon,25.64102564102564,3.418803418803419,48.192169,-69.097233
Saint-Siméon,24.786324786324787,2.1367521367521367,48.192169,-69.097233
Caplan,25.125628140703515,3.5175879396984926,46.876014,-71.156964
Caplan,27.184466019417474,4.854368932038835,46.876014,-71.156964
Caplan,26.41975308641975,4.197530864197531,46.876014,-71.156964
Saint-Alphonse,21.73913043478261,2.898550724637681,53.393,-71.781
Saint-Alphonse,18.30985915492958,1.4084507042253522,53.393,-71.781
Saint-Alphonse,20.0,2.142857142857143,53.393,-71.781
New Richmond,24.966261808367072,2.968960863697706,48.160784,-65.856452
New Richmond,26.246719160104988,3.937007874015748,48.160784,-65.856452
New Richmond,23.545706371191137,1.9390581717451523,48.160784,-65.856452
Cascapédia--Saint-Jules,21.12676056338028,2.8169014084507045,48.253675,-65.920546
Cascapédia--Saint-Jules,21.91780821917808,2.054794520547945,48.253675,-65.920546
Cascapédia--Saint-Jules,22.666666666666664,1.3333333333333335,48.253675,-65.920546
Maria,28.31541218637993,8.60215053763441,46.876014,-71.156964
Maria,23.045267489711936,3.292181069958848,46.876014,-71.156964
Maria,25.812619502868067,6.118546845124283,46.876014,-71.156964
Carleton-sur-Mer,24.67866323907455,1.5424164524421593,48.100149,-66.07777
Carleton-sur-Mer,24.662576687116562,2.208588957055215,48.100149,-66.07777
Carleton-sur-Mer,24.647887323943664,2.5821596244131455,48.100149,-66.07777
Nouvelle,26.993865030674847,3.6809815950920246,46.876014,-71.156964
Nouvelle,24.2603550295858,3.5502958579881656,46.876014,-71.156964
Nouvelle,25.301204819277107,3.614457831325301,46.876014,-71.156964
Escuminac,17.647058823529413,1.9607843137254901,46.876014,-71.156964
Escuminac,15.789473684210526,1.7543859649122806,46.876014,-71.156964
Escuminac,16.666666666666664,0.9259259259259258,46.876014,-71.156964
Pointe-à-la-Croix,20.149253731343283,1.4925373134328357,48.048977,-66.704256
Pointe-à-la-Croix,20.689655172413794,2.0689655172413794,48.048977,-66.704256
Pointe-à-la-Croix,20.503597122302157,1.7985611510791366,48.048977,-66.704256
Saint-André-de-Restigouche,17.647058823529413,5.88235294117647,48.04611,-66.960799
Saint-André-de-Restigouche,18.75,0.0,48.04611,-66.960799
Saint-André-de-Restigouche,21.875,3.125,48.04611,-66.960799
Matapédia,28.333333333333332,5.0,46.876014,-71.156964
Matapédia,28.68217054263566,6.2015503875969,46.876014,-71.156964
Matapédia,30.434782608695656,7.246376811594203,46.876014,-71.156964
Saint-Alexis-de-Matapédia,34.0,4.0,47.976827,-66.957103
Saint-Alexis-de-Matapédia,36.95652173913043,4.3478260869565215,47.976827,-66.957103
Saint-Alexis-de-Matapédia,33.33333333333333,3.7037037037037033,47.976827,-66.957103
Saint-François-d'Assise,26.865671641791046,2.9850746268656714,47.983882,-67.160806
Saint-François-d'Assise,28.68217054263566,3.875968992248062,47.983882,-67.160806
Saint-François-d'Assise,29.03225806451613,4.838709677419355,47.983882,-67.160806
L'Ascension-de-Patapédia,33.33333333333333,0.0,47.933482,-67.249469
L'Ascension-de-Patapédia,36.36363636363637,0.0,47.933482,-67.249469
L'Ascension-de-Patapédia,46.666666666666664,6.666666666666667,47.933482,-67.249469
Gesgapegiag,5.970149253731343,0.0,46.876014,-71.156964
Gesgapegiag,10.9375,0.0,46.876014,-71.156964
Gesgapegiag,8.396946564885496,0.7633587786259541,46.876014,-71.156964
Listuguj,12.408759124087592,0.7299270072992701,46.876014,-71.156964
Listuguj,11.693548387096774,0.8064516129032258,46.876014,-71.156964
Listuguj,11.711711711711711,0.9009009009009009,46.876014,-71.156964
Sainte-Marguerite-Marie,22.22222222222222,0.0,48.308347,-67.094137
Sainte-Marguerite-Marie,26.666666666666668,0.0,48.308347,-67.094137
Sainte-Marguerite-Marie,27.27272727272727,0.0,48.308347,-67.094137
Sainte-Florence,24.324324324324326,0.0,48.26647,-67.23238
Sainte-Florence,24.390243902439025,2.4390243902439024,48.26647,-67.23238
Sainte-Florence,25.97402597402597,1.2987012987012987,48.26647,-67.23238
Causapscal,26.08695652173913,3.91304347826087,46.876014,-71.156964
Causapscal,23.043478260869566,2.1739130434782608,46.876014,-71.156964
Causapscal,29.004329004329005,5.194805194805195,46.876014,-71.156964
Albertville,10.0,0.0,46.876014,-71.156964
Albertville,24.0,0.0,46.876014,-71.156964
Albertville,17.391304347826086,2.1739130434782608,46.876014,-71.156964
Saint-Léon-le-Grand,20.618556701030926,1.0309278350515463,45.968519,-73.388067
Saint-Léon-le-Grand,21.50537634408602,3.225806451612903,45.968519,-73.388067
Saint-Léon-le-Grand,21.052631578947366,2.631578947368421,45.968519,-73.388067
Saint-Zénon-du-Lac-Humqui,21.21212121212121,3.0303030303030303,48.256168,-67.576888
Saint-Zénon-du-Lac-Humqui,23.076923076923077,2.564102564102564,48.256168,-67.576888
Saint-Zénon-du-Lac-Humqui,20.833333333333336,0.0,48.256168,-67.576888
Sainte-Irène,15.151515151515152,3.0303030303030303,46.010343,-70.618406
Sainte-Irène,17.647058823529413,2.941176470588235,46.010343,-70.618406
Sainte-Irène,12.903225806451612,3.225806451612903,46.010343,-70.618406
Amqui,23.61111111111111,3.3950617283950617,46.876014,-71.156964
Amqui,21.258503401360542,1.870748299319728,46.876014,-71.156964
Amqui,22.491909385113267,2.669902912621359,46.876014,-71.156964
Lac-au-Saumon,27.586206896551722,6.551724137931035,48.417141,-67.343719
Lac-au-Saumon,29.605263157894733,9.210526315789473,48.417141,-67.343719
Lac-au-Saumon,23.741007194244602,3.597122302158273,48.417141,-67.343719
Saint-Alexandre-des-Lacs,29.03225806451613,0.0,48.475275,-67.309009
Saint-Alexandre-des-Lacs,22.727272727272727,1.5151515151515151,48.475275,-67.309009
Saint-Alexandre-des-Lacs,20.588235294117645,2.941176470588235,48.475275,-67.309009
Saint-Tharcisius,20.0,0.0,46.710578,-72.159405
Saint-Tharcisius,24.242424242424242,0.0,46.710578,-72.159405
Saint-Tharcisius,22.22222222222222,1.5873015873015872,46.710578,-72.159405
Saint-Vianney,20.408163265306122,0.0,48.616306,-67.409714
Saint-Vianney,25.0,1.1363636363636365,48.616306,-67.409714
Saint-Vianney,30.76923076923077,2.564102564102564,48.616306,-67.409714
Val-Brillant,23.118279569892472,3.225806451612903,48.501849,-67.615984
Val-Brillant,22.68041237113402,2.0618556701030926,48.501849,-67.615984
Val-Brillant,23.863636363636363,5.681818181818182,48.501849,-67.615984
Sayabec,21.818181818181817,2.4242424242424243,46.876014,-71.156964
Sayabec,22.570532915360502,2.8213166144200628,46.876014,-71.156964
Sayabec,23.52941176470588,3.2679738562091507,46.876014,-71.156964
Saint-Cléophas,18.91891891891892,0.0,48.507614,-67.783262
Saint-Cléophas,13.333333333333334,0.0,48.507614,-67.783262
Saint-Cléophas,16.417910447761194,1.4925373134328357,48.507614,-67.783262
Saint-Moïse,23.728813559322035,6.779661016949152,48.509592,-67.841592
Saint-Moïse,25.862068965517242,1.7241379310344827,48.509592,-67.841592
Saint-Moïse,25.0,5.172413793103448,48.509592,-67.841592
Saint-Noël,19.51219512195122,0.0,48.598603,-67.828621
Saint-Noël,22.78481012658228,2.5316455696202533,48.598603,-67.828621
Saint-Noël,23.076923076923077,2.564102564102564,48.598603,-67.828621
Saint-Damase,21.428571428571427,0.0,45.536881,-72.963052
Saint-Damase,23.809523809523807,2.380952380952381,45.536881,-72.963052
Saint-Damase,20.930232558139537,1.1627906976744187,45.536881,-72.963052
Lac-Casault,10.0,0.0,53.393,-71.781
Lac-Casault,25.0,0.0,53.393,-71.781
Lac-Casault,16.666666666666664,0.0,53.393,-71.781
Lac-Matapédia,23.52941176470588,0.0,48.477646,-67.312134
Lac-Matapédia,23.52941176470588,2.941176470588235,48.477646,-67.312134
Lac-Matapédia,23.52941176470588,5.88235294117647,48.477646,-67.312134
Les Méchins,34.285714285714285,0.9523809523809524,48.996164,-66.992497
Les Méchins,25.806451612903224,0.0,48.996164,-66.992497
Les Méchins,29.949238578680205,1.015228426395939,48.996164,-66.992497
Saint-Jean-de-Cherbourg,22.22222222222222,0.0,47.98827,-69.005654
Saint-Jean-de-Cherbourg,33.33333333333333,0.0,47.98827,-69.005654
Saint-Jean-de-Cherbourg,35.294117647058826,5.88235294117647,47.98827,-69.005654
Grosses-Roches,34.48275862068966,0.0,48.938289,-67.174857
Grosses-Roches,34.42622950819672,3.278688524590164,48.938289,-67.174857
Grosses-Roches,34.375,3.125,48.938289,-67.174857
Sainte-Félicité,25.925925925925924,2.7777777777777777,48.901914,-67.333234
Sainte-Félicité,27.230046948356808,3.755868544600939,48.901914,-67.333234
Sainte-Félicité,27.61904761904762,3.8095238095238098,48.901914,-67.333234
Saint-Adelme,27.397260273972602,0.0,48.828662,-67.283701
Saint-Adelme,21.21212121212121,1.5151515151515151,48.828662,-67.283701
Saint-Adelme,24.46043165467626,1.4388489208633095,48.828662,-67.283701
Saint-René-de-Matane,26.666666666666668,0.9523809523809524,48.801099,-67.472182
Saint-René-de-Matane,23.83419689119171,1.0362694300518136,48.801099,-67.472182
Saint-René-de-Matane,20.224719101123593,1.1235955056179776,48.801099,-67.472182
Sainte-Paule,30.0,0.0,48.661027,-67.559539
Sainte-Paule,33.33333333333333,3.7037037037037033,48.661027,-67.559539
Sainte-Paule,31.914893617021278,0.0,48.661027,-67.559539
Matane,24.694903086862887,2.9432878679109833,46.876014,-71.156964
Matane,26.484975541579313,4.088050314465408,46.876014,-71.156964
Matane,28.250510551395507,5.241660993873383,46.876014,-71.156964
Saint-Léandre,24.444444444444443,2.2222222222222223,45.968519,-73.388067
Saint-Léandre,22.857142857142858,0.0,45.968519,-73.388067
Saint-Léandre,23.75,1.25,45.968519,-73.388067
Saint-Ulric,23.02839116719243,1.5772870662460567,46.878499,-71.013279
Saint-Ulric,21.428571428571427,1.2987012987012987,46.878499,-71.013279
Saint-Ulric,24.539877300613497,1.8404907975460123,46.878499,-71.013279
Baie-des-Sables,28.799999999999997,2.4,48.710744,-67.909982
Baie-des-Sables,29.03225806451613,3.225806451612903,48.710744,-67.909982
Baie-des-Sables,28.57142857142857,1.5873015873015872,48.710744,-67.909982
Rivière-Bonjour,0.0,0.0,53.393,-71.781
Rivière-Bonjour,40.0,0.0,53.393,-71.781
Rivière-Bonjour,22.22222222222222,0.0,53.393,-71.781
La Rédemption,23.91304347826087,2.1739130434782608,48.444523,-67.878978
La Rédemption,21.951219512195124,0.0,48.444523,-67.878978
La Rédemption,22.093023255813954,2.3255813953488373,48.444523,-67.878978
Saint-Charles-Garnier,25.0,0.0,46.838978,-71.954516
Saint-Charles-Garnier,27.083333333333332,2.083333333333333,46.838978,-71.954516
Saint-Charles-Garnier,31.57894736842105,0.0,46.838978,-71.954516
Les Hauteurs,21.73913043478261,2.1739130434782608,48.359782,-68.149339
Les Hauteurs,20.792079207920793,2.9702970297029703,48.359782,-68.149339
Les Hauteurs,21.818181818181817,1.8181818181818181,48.359782,-68.149339
Sainte-Jeanne-d'Arc,16.666666666666664,0.0,48.902771,-72.007679
Sainte-Jeanne-d'Arc,12.5,3.125,48.902771,-72.007679
Sainte-Jeanne-d'Arc,16.071428571428573,1.7857142857142856,48.902771,-72.007679
Saint-Gabriel-de-Rimouski,20.353982300884958,3.5398230088495577,48.459106,-68.181127
Saint-Gabriel-de-Rimouski,18.333333333333332,0.8333333333333334,48.459106,-68.181127
Saint-Gabriel-de-Rimouski,19.742489270386265,2.1459227467811157,48.459106,-68.181127
Saint-Donat,17.582417582417584,0.0,48.511743,-68.186885
Saint-Donat,15.476190476190476,1.1904761904761905,48.511743,-68.186885
Saint-Donat,15.428571428571427,1.1428571428571428,48.511743,-68.186885
Sainte-Angèle-de-Mérici,16.666666666666664,1.0416666666666665,48.524218,-68.092464
Sainte-Angèle-de-Mérici,17.801047120418847,1.0471204188481675,48.524218,-68.092464
Sainte-Angèle-de-Mérici,18.085106382978726,2.127659574468085,48.524218,-68.092464
Padoue,22.22222222222222,0.0,46.876014,-71.156964
Padoue,22.448979591836736,2.0408163265306123,46.876014,-71.156964
Padoue,18.181818181818183,4.545454545454546,46.876014,-71.156964
Métis-sur-Mer,25.0,0.0,48.673588,-67.99607
Métis-sur-Mer,26.27118644067797,1.694915254237288,48.673588,-67.99607
Métis-sur-Mer,26.229508196721312,1.639344262295082,48.673588,-67.99607
Saint-Octave-de-Métis,20.588235294117645,3.9215686274509802,53.393,-71.781
Saint-Octave-de-Métis,20.408163265306122,6.122448979591836,53.393,-71.781
Saint-Octave-de-Métis,20.37037037037037,1.8518518518518516,53.393,-71.781
Price,23.121387283236995,3.4682080924855487,46.876014,-71.156964
Price,21.306818181818183,2.272727272727273,46.876014,-71.156964
Price,19.101123595505616,1.1235955056179776,46.876014,-71.156964
